location,Mname,date
OWID_WLS,Pfizer/BioNTech,2022/5/10
OWID_WLS,Moderna,2022/5/11
OWID_WLS,Oxford/AstraZeneca,2022/5/11
OWID_WLS,Pfizer/BioNTech,2022/5/11
OWID_WLS,Moderna,2022/5/12
OWID_WLS,Oxford/AstraZeneca,2022/5/12
OWID_WLS,Pfizer/BioNTech,2022/5/12
OWID_WLS,Moderna,2022/5/13
OWID_WLS,Oxford/AstraZeneca,2022/5/13
OWID_WLS,Pfizer/BioNTech,2022/5/13
OWID_WLS,Moderna,2022/5/14
OWID_WLS,Oxford/AstraZeneca,2022/5/14
OWID_WLS,Pfizer/BioNTech,2022/5/14
OWID_WLS,Moderna,2022/5/15
OWID_WLS,Oxford/AstraZeneca,2022/5/15
OWID_WLS,Pfizer/BioNTech,2022/5/15
OWID_WLS,Moderna,2022/5/16
OWID_WLS,Oxford/AstraZeneca,2022/5/16
OWID_WLS,Pfizer/BioNTech,2022/5/16
OWID_WLS,Moderna,2022/5/17
OWID_WLS,Oxford/AstraZeneca,2022/5/17
OWID_WLS,Pfizer/BioNTech,2022/5/17
OWID_WLS,Moderna,2022/5/18
OWID_WLS,Oxford/AstraZeneca,2022/5/18
OWID_WLS,Pfizer/BioNTech,2022/5/18
OWID_WLS,Moderna,2022/5/19
OWID_WLS,Oxford/AstraZeneca,2022/5/19
OWID_WLS,Pfizer/BioNTech,2022/5/19
OWID_WLS,Moderna,2022/5/20
OWID_WLS,Oxford/AstraZeneca,2022/5/20
OWID_WLS,Pfizer/BioNTech,2022/5/20
OWID_WLS,Moderna,2022/5/21
OWID_WLS,Oxford/AstraZeneca,2022/5/21
OWID_WLS,Pfizer/BioNTech,2022/5/21
OWID_WLS,Moderna,2022/5/22
OWID_WLS,Oxford/AstraZeneca,2022/5/22
OWID_WLS,Pfizer/BioNTech,2022/5/22
OWID_WLS,Moderna,2022/5/23
OWID_WLS,Oxford/AstraZeneca,2022/5/23
OWID_WLS,Pfizer/BioNTech,2022/5/23
OWID_WLS,Moderna,2022/5/24
OWID_WLS,Oxford/AstraZeneca,2022/5/24
OWID_WLS,Pfizer/BioNTech,2022/5/24
OWID_WLS,Moderna,2022/5/25
OWID_WLS,Oxford/AstraZeneca,2022/5/25
OWID_WLS,Pfizer/BioNTech,2022/5/25
OWID_WLS,Moderna,2022/5/26
OWID_WLS,Oxford/AstraZeneca,2022/5/26
OWID_WLS,Pfizer/BioNTech,2022/5/26
OWID_WLS,Moderna,2022/5/27
OWID_WLS,Oxford/AstraZeneca,2022/5/27
OWID_WLS,Pfizer/BioNTech,2022/5/27
OWID_WLS,Moderna,2022/5/28
OWID_WLS,Oxford/AstraZeneca,2022/5/28
OWID_WLS,Pfizer/BioNTech,2022/5/28
OWID_WLS,Moderna,2022/5/29
OWID_WLS,Oxford/AstraZeneca,2022/5/29
OWID_WLS,Pfizer/BioNTech,2022/5/29
OWID_WLS,Moderna,2022/5/30
OWID_WLS,Oxford/AstraZeneca,2022/5/30
OWID_WLS,Pfizer/BioNTech,2022/5/30
OWID_WLS,Moderna,2022/5/31
OWID_WLS,Oxford/AstraZeneca,2022/5/31
OWID_WLS,Pfizer/BioNTech,2022/5/31
OWID_WLS,Moderna,2022/6/1
OWID_WLS,Oxford/AstraZeneca,2022/6/1
OWID_WLS,Pfizer/BioNTech,2022/6/1
OWID_WLS,Moderna,2022/6/2
OWID_WLS,Oxford/AstraZeneca,2022/6/2
OWID_WLS,Pfizer/BioNTech,2022/6/2
OWID_WLS,Moderna,2022/6/3
OWID_WLS,Oxford/AstraZeneca,2022/6/3
OWID_WLS,Pfizer/BioNTech,2022/6/3
OWID_WLS,Moderna,2022/6/4
OWID_WLS,Oxford/AstraZeneca,2022/6/4
OWID_WLS,Pfizer/BioNTech,2022/6/4
OWID_WLS,Moderna,2022/6/5
OWID_WLS,Oxford/AstraZeneca,2022/6/5
OWID_WLS,Pfizer/BioNTech,2022/6/5
OWID_WLS,Moderna,2022/6/6
OWID_WLS,Oxford/AstraZeneca,2022/6/6
OWID_WLS,Pfizer/BioNTech,2022/6/6
OWID_WLS,Moderna,2022/6/7
OWID_WLS,Oxford/AstraZeneca,2022/6/7
OWID_WLS,Pfizer/BioNTech,2022/6/7
OWID_WLS,Moderna,2022/6/8
OWID_WLS,Oxford/AstraZeneca,2022/6/8
OWID_WLS,Pfizer/BioNTech,2022/6/8
OWID_WLS,Moderna,2022/6/9
OWID_WLS,Oxford/AstraZeneca,2022/6/9
OWID_WLS,Pfizer/BioNTech,2022/6/9
OWID_WLS,Moderna,2022/6/10
OWID_WLS,Oxford/AstraZeneca,2022/6/10
OWID_WLS,Pfizer/BioNTech,2022/6/10
OWID_WLS,Moderna,2022/6/11
OWID_WLS,Oxford/AstraZeneca,2022/6/11
OWID_WLS,Pfizer/BioNTech,2022/6/11
OWID_WLS,Moderna,2022/6/12
OWID_WLS,Oxford/AstraZeneca,2022/6/12
OWID_WLS,Pfizer/BioNTech,2022/6/12
OWID_WLS,Moderna,2022/6/13
OWID_WLS,Oxford/AstraZeneca,2022/6/13
OWID_WLS,Pfizer/BioNTech,2022/6/13
OWID_WLS,Moderna,2022/6/14
OWID_WLS,Oxford/AstraZeneca,2022/6/14
OWID_WLS,Pfizer/BioNTech,2022/6/14
OWID_WLS,Moderna,2022/6/15
OWID_WLS,Oxford/AstraZeneca,2022/6/15
OWID_WLS,Pfizer/BioNTech,2022/6/15
OWID_WLS,Moderna,2022/6/16
OWID_WLS,Oxford/AstraZeneca,2022/6/16
OWID_WLS,Pfizer/BioNTech,2022/6/16
OWID_WLS,Moderna,2022/6/17
OWID_WLS,Oxford/AstraZeneca,2022/6/17
OWID_WLS,Pfizer/BioNTech,2022/6/17
OWID_WLS,Moderna,2022/6/18
OWID_WLS,Oxford/AstraZeneca,2022/6/18
OWID_WLS,Pfizer/BioNTech,2022/6/18
OWID_WLS,Moderna,2022/6/19
OWID_WLS,Oxford/AstraZeneca,2022/6/19
OWID_WLS,Pfizer/BioNTech,2022/6/19
OWID_WLS,Moderna,2022/6/20
OWID_WLS,Oxford/AstraZeneca,2022/6/20
OWID_WLS,Pfizer/BioNTech,2022/6/20
OWID_WLS,Moderna,2022/6/21
OWID_WLS,Oxford/AstraZeneca,2022/6/21
OWID_WLS,Pfizer/BioNTech,2022/6/21
OWID_WLS,Moderna,2022/6/22
OWID_WLS,Oxford/AstraZeneca,2022/6/22
OWID_WLS,Pfizer/BioNTech,2022/6/22
OWID_WLS,Moderna,2022/6/23
OWID_WLS,Oxford/AstraZeneca,2022/6/23
OWID_WLS,Pfizer/BioNTech,2022/6/23
OWID_WLS,Moderna,2022/6/24
OWID_WLS,Oxford/AstraZeneca,2022/6/24
OWID_WLS,Pfizer/BioNTech,2022/6/24
OWID_WLS,Moderna,2022/6/25
OWID_WLS,Oxford/AstraZeneca,2022/6/25
OWID_WLS,Pfizer/BioNTech,2022/6/25
OWID_WLS,Moderna,2022/6/26
OWID_WLS,Oxford/AstraZeneca,2022/6/26
OWID_WLS,Pfizer/BioNTech,2022/6/26
OWID_WLS,Moderna,2022/6/27
OWID_WLS,Oxford/AstraZeneca,2022/6/27
OWID_WLS,Pfizer/BioNTech,2022/6/27
OWID_WLS,Moderna,2022/6/28
OWID_WLS,Oxford/AstraZeneca,2022/6/28
OWID_WLS,Pfizer/BioNTech,2022/6/28
OWID_WLS,Moderna,2022/6/29
OWID_WLS,Oxford/AstraZeneca,2022/6/29
OWID_WLS,Pfizer/BioNTech,2022/6/29
OWID_WLS,Moderna,2022/6/30
OWID_WLS,Oxford/AstraZeneca,2022/6/30
OWID_WLS,Pfizer/BioNTech,2022/6/30
OWID_WLS,Moderna,2022/7/1
OWID_WLS,Oxford/AstraZeneca,2022/7/1
OWID_WLS,Pfizer/BioNTech,2022/7/1
OWID_WLS,Moderna,2022/7/2
OWID_WLS,Oxford/AstraZeneca,2022/7/2
OWID_WLS,Pfizer/BioNTech,2022/7/2
OWID_WLS,Moderna,2022/7/3
OWID_WLS,Oxford/AstraZeneca,2022/7/3
OWID_WLS,Pfizer/BioNTech,2022/7/3
OWID_WLS,Moderna,2022/7/4
OWID_WLS,Oxford/AstraZeneca,2022/7/4
OWID_WLS,Pfizer/BioNTech,2022/7/4
OWID_WLS,Moderna,2022/7/5
OWID_WLS,Oxford/AstraZeneca,2022/7/5
OWID_WLS,Pfizer/BioNTech,2022/7/5
OWID_WLS,Moderna,2022/7/6
OWID_WLS,Oxford/AstraZeneca,2022/7/6
OWID_WLS,Pfizer/BioNTech,2022/7/6
OWID_WLS,Moderna,2022/7/7
OWID_WLS,Oxford/AstraZeneca,2022/7/7
OWID_WLS,Pfizer/BioNTech,2022/7/7
OWID_WLS,Moderna,2022/7/8
OWID_WLS,Oxford/AstraZeneca,2022/7/8
OWID_WLS,Pfizer/BioNTech,2022/7/8
OWID_WLS,Moderna,2022/7/9
OWID_WLS,Oxford/AstraZeneca,2022/7/9
OWID_WLS,Pfizer/BioNTech,2022/7/9
OWID_WLS,Moderna,2022/7/10
OWID_WLS,Oxford/AstraZeneca,2022/7/10
OWID_WLS,Pfizer/BioNTech,2022/7/10
OWID_WLS,Moderna,2022/7/11
OWID_WLS,Oxford/AstraZeneca,2022/7/11
OWID_WLS,Pfizer/BioNTech,2022/7/11
OWID_WLS,Moderna,2022/7/12
OWID_WLS,Oxford/AstraZeneca,2022/7/12
OWID_WLS,Pfizer/BioNTech,2022/7/12
OWID_WLS,Moderna,2022/7/13
OWID_WLS,Oxford/AstraZeneca,2022/7/13
OWID_WLS,Pfizer/BioNTech,2022/7/13
OWID_WLS,Moderna,2022/7/14
OWID_WLS,Oxford/AstraZeneca,2022/7/14
OWID_WLS,Pfizer/BioNTech,2022/7/14
OWID_WLS,Moderna,2022/7/15
OWID_WLS,Oxford/AstraZeneca,2022/7/15
OWID_WLS,Pfizer/BioNTech,2022/7/15
OWID_WLS,Moderna,2022/7/16
OWID_WLS,Oxford/AstraZeneca,2022/7/16
OWID_WLS,Pfizer/BioNTech,2022/7/16
OWID_WLS,Moderna,2022/7/17
OWID_WLS,Oxford/AstraZeneca,2022/7/17
OWID_WLS,Pfizer/BioNTech,2022/7/17
OWID_WLS,Moderna,2022/7/18
OWID_WLS,Oxford/AstraZeneca,2022/7/18
OWID_WLS,Pfizer/BioNTech,2022/7/18
OWID_WLS,Moderna,2022/7/19
OWID_WLS,Oxford/AstraZeneca,2022/7/19
OWID_WLS,Pfizer/BioNTech,2022/7/19
OWID_WLS,Moderna,2022/7/20
OWID_WLS,Oxford/AstraZeneca,2022/7/20
OWID_WLS,Pfizer/BioNTech,2022/7/20
OWID_WLS,Moderna,2022/7/21
OWID_WLS,Oxford/AstraZeneca,2022/7/21
OWID_WLS,Pfizer/BioNTech,2022/7/21
OWID_WLS,Moderna,2022/7/22
OWID_WLS,Oxford/AstraZeneca,2022/7/22
OWID_WLS,Pfizer/BioNTech,2022/7/22
OWID_WLS,Moderna,2022/7/23
OWID_WLS,Oxford/AstraZeneca,2022/7/23
OWID_WLS,Pfizer/BioNTech,2022/7/23
OWID_WLS,Moderna,2022/7/24
OWID_WLS,Oxford/AstraZeneca,2022/7/24
OWID_WLS,Pfizer/BioNTech,2022/7/24
OWID_WLS,Moderna,2022/7/25
OWID_WLS,Oxford/AstraZeneca,2022/7/25
OWID_WLS,Pfizer/BioNTech,2022/7/25
OWID_WLS,Moderna,2022/7/26
OWID_WLS,Oxford/AstraZeneca,2022/7/26
OWID_WLS,Pfizer/BioNTech,2022/7/26
OWID_WLS,Moderna,2022/7/27
OWID_WLS,Oxford/AstraZeneca,2022/7/27
OWID_WLS,Pfizer/BioNTech,2022/7/27
OWID_WLS,Moderna,2022/7/28
OWID_WLS,Oxford/AstraZeneca,2022/7/28
OWID_WLS,Pfizer/BioNTech,2022/7/28
OWID_WLS,Moderna,2022/7/29
OWID_WLS,Oxford/AstraZeneca,2022/7/29
OWID_WLS,Pfizer/BioNTech,2022/7/29
OWID_WLS,Moderna,2022/7/30
OWID_WLS,Oxford/AstraZeneca,2022/7/30
OWID_WLS,Pfizer/BioNTech,2022/7/30
OWID_WLS,Moderna,2022/7/31
OWID_WLS,Oxford/AstraZeneca,2022/7/31
OWID_WLS,Pfizer/BioNTech,2022/7/31
OWID_WLS,Moderna,2022/8/1
OWID_WLS,Oxford/AstraZeneca,2022/8/1
OWID_WLS,Pfizer/BioNTech,2022/8/1
OWID_WLS,Moderna,2022/8/2
OWID_WLS,Oxford/AstraZeneca,2022/8/2
OWID_WLS,Pfizer/BioNTech,2022/8/2
OWID_WLS,Moderna,2022/8/3
OWID_WLS,Oxford/AstraZeneca,2022/8/3
OWID_WLS,Pfizer/BioNTech,2022/8/3
OWID_WLS,Moderna,2022/8/4
OWID_WLS,Oxford/AstraZeneca,2022/8/4
OWID_WLS,Pfizer/BioNTech,2022/8/4
OWID_WLS,Moderna,2022/8/5
OWID_WLS,Oxford/AstraZeneca,2022/8/5
OWID_WLS,Pfizer/BioNTech,2022/8/5
OWID_WLS,Moderna,2022/8/6
OWID_WLS,Oxford/AstraZeneca,2022/8/6
OWID_WLS,Pfizer/BioNTech,2022/8/6
OWID_WLS,Moderna,2022/8/7
OWID_WLS,Oxford/AstraZeneca,2022/8/7
OWID_WLS,Pfizer/BioNTech,2022/8/7
OWID_WLS,Moderna,2022/8/8
OWID_WLS,Oxford/AstraZeneca,2022/8/8
OWID_WLS,Pfizer/BioNTech,2022/8/8
OWID_WLS,Moderna,2022/8/9
OWID_WLS,Oxford/AstraZeneca,2022/8/9
OWID_WLS,Pfizer/BioNTech,2022/8/9
OWID_WLS,Moderna,2022/8/10
OWID_WLS,Oxford/AstraZeneca,2022/8/10
OWID_WLS,Pfizer/BioNTech,2022/8/10
OWID_WLS,Moderna,2022/8/11
OWID_WLS,Oxford/AstraZeneca,2022/8/11
OWID_WLS,Pfizer/BioNTech,2022/8/11
OWID_WLS,Moderna,2022/8/12
OWID_WLS,Oxford/AstraZeneca,2022/8/12
OWID_WLS,Pfizer/BioNTech,2022/8/12
OWID_WLS,Moderna,2022/8/13
OWID_WLS,Oxford/AstraZeneca,2022/8/13
OWID_WLS,Pfizer/BioNTech,2022/8/13
OWID_WLS,Moderna,2022/8/14
OWID_WLS,Oxford/AstraZeneca,2022/8/14
OWID_WLS,Pfizer/BioNTech,2022/8/14
OWID_WLS,Moderna,2022/8/15
OWID_WLS,Oxford/AstraZeneca,2022/8/15
OWID_WLS,Pfizer/BioNTech,2022/8/15
OWID_WLS,Moderna,2022/8/16
OWID_WLS,Oxford/AstraZeneca,2022/8/16
OWID_WLS,Pfizer/BioNTech,2022/8/16
OWID_WLS,Moderna,2022/8/17
OWID_WLS,Oxford/AstraZeneca,2022/8/17
OWID_WLS,Pfizer/BioNTech,2022/8/17
OWID_WLS,Moderna,2022/8/18
OWID_WLS,Oxford/AstraZeneca,2022/8/18
OWID_WLS,Pfizer/BioNTech,2022/8/18
OWID_WLS,Moderna,2022/8/19
OWID_WLS,Oxford/AstraZeneca,2022/8/19
OWID_WLS,Pfizer/BioNTech,2022/8/19
OWID_WLS,Moderna,2022/8/20
OWID_WLS,Oxford/AstraZeneca,2022/8/20
OWID_WLS,Pfizer/BioNTech,2022/8/20
OWID_WLS,Moderna,2022/8/21
OWID_WLS,Oxford/AstraZeneca,2022/8/21
OWID_WLS,Pfizer/BioNTech,2022/8/21
OWID_WLS,Moderna,2022/8/22
OWID_WLS,Oxford/AstraZeneca,2022/8/22
OWID_WLS,Pfizer/BioNTech,2022/8/22
OWID_WLS,Moderna,2022/8/23
OWID_WLS,Oxford/AstraZeneca,2022/8/23
OWID_WLS,Pfizer/BioNTech,2022/8/23
OWID_WLS,Moderna,2022/8/24
OWID_WLS,Oxford/AstraZeneca,2022/8/24
OWID_WLS,Pfizer/BioNTech,2022/8/24
OWID_WLS,Moderna,2022/8/25
OWID_WLS,Oxford/AstraZeneca,2022/8/25
OWID_WLS,Pfizer/BioNTech,2022/8/25
OWID_WLS,Moderna,2022/8/26
OWID_WLS,Oxford/AstraZeneca,2022/8/26
OWID_WLS,Pfizer/BioNTech,2022/8/26
OWID_WLS,Moderna,2022/8/27
OWID_WLS,Oxford/AstraZeneca,2022/8/27
OWID_WLS,Pfizer/BioNTech,2022/8/27
OWID_WLS,Moderna,2022/8/28
OWID_WLS,Oxford/AstraZeneca,2022/8/28
OWID_WLS,Pfizer/BioNTech,2022/8/28
OWID_WLS,Moderna,2022/8/29
OWID_WLS,Oxford/AstraZeneca,2022/8/29
OWID_WLS,Pfizer/BioNTech,2022/8/29
OWID_WLS,Moderna,2022/8/30
OWID_WLS,Oxford/AstraZeneca,2022/8/30
OWID_WLS,Pfizer/BioNTech,2022/8/30
OWID_WLS,Moderna,2022/8/31
OWID_WLS,Oxford/AstraZeneca,2022/8/31
OWID_WLS,Pfizer/BioNTech,2022/8/31
OWID_WLS,Moderna,2022/9/1
OWID_WLS,Oxford/AstraZeneca,2022/9/1
OWID_WLS,Pfizer/BioNTech,2022/9/1
OWID_WLS,Moderna,2022/9/2
OWID_WLS,Oxford/AstraZeneca,2022/9/2
OWID_WLS,Pfizer/BioNTech,2022/9/2
OWID_WLS,Moderna,2022/9/3
OWID_WLS,Oxford/AstraZeneca,2022/9/3
OWID_WLS,Pfizer/BioNTech,2022/9/3
OWID_WLS,Moderna,2022/9/4
OWID_WLS,Oxford/AstraZeneca,2022/9/4
OWID_WLS,Pfizer/BioNTech,2022/9/4
OWID_WLS,Moderna,2022/9/5
OWID_WLS,Oxford/AstraZeneca,2022/9/5
OWID_WLS,Pfizer/BioNTech,2022/9/5
OWID_WLS,Moderna,2022/9/6
OWID_WLS,Oxford/AstraZeneca,2022/9/6
OWID_WLS,Pfizer/BioNTech,2022/9/6
OWID_WLS,Moderna,2022/9/7
OWID_WLS,Oxford/AstraZeneca,2022/9/7
OWID_WLS,Pfizer/BioNTech,2022/9/7
OWID_WLS,Moderna,2022/9/8
OWID_WLS,Oxford/AstraZeneca,2022/9/8
OWID_WLS,Pfizer/BioNTech,2022/9/8
OWID_WLS,Moderna,2022/9/9
OWID_WLS,Oxford/AstraZeneca,2022/9/9
OWID_WLS,Pfizer/BioNTech,2022/9/9
OWID_WLS,Moderna,2022/9/10
OWID_WLS,Oxford/AstraZeneca,2022/9/10
OWID_WLS,Pfizer/BioNTech,2022/9/10
OWID_WLS,Moderna,2022/9/11
OWID_WLS,Oxford/AstraZeneca,2022/9/11
OWID_WLS,Pfizer/BioNTech,2022/9/11
OWID_WLS,Moderna,2022/9/12
OWID_WLS,Oxford/AstraZeneca,2022/9/12
OWID_WLS,Pfizer/BioNTech,2022/9/12
OWID_WLS,Moderna,2022/9/13
OWID_WLS,Oxford/AstraZeneca,2022/9/13
OWID_WLS,Pfizer/BioNTech,2022/9/13
OWID_WLS,Moderna,2022/9/14
OWID_WLS,Oxford/AstraZeneca,2022/9/14
OWID_WLS,Pfizer/BioNTech,2022/9/14
OWID_WLS,Moderna,2022/9/15
OWID_WLS,Oxford/AstraZeneca,2022/9/15
OWID_WLS,Pfizer/BioNTech,2022/9/15
OWID_WLS,Moderna,2022/9/16
OWID_WLS,Oxford/AstraZeneca,2022/9/16
OWID_WLS,Pfizer/BioNTech,2022/9/16
OWID_WLS,Moderna,2022/9/17
OWID_WLS,Oxford/AstraZeneca,2022/9/17
OWID_WLS,Pfizer/BioNTech,2022/9/17
OWID_WLS,Moderna,2022/9/18
OWID_WLS,Oxford/AstraZeneca,2022/9/18
OWID_WLS,Pfizer/BioNTech,2022/9/18
OWID_WLS,Moderna,2022/9/19
OWID_WLS,Oxford/AstraZeneca,2022/9/19
OWID_WLS,Pfizer/BioNTech,2022/9/19
OWID_WLS,Moderna,2022/9/20
OWID_WLS,Oxford/AstraZeneca,2022/9/20
OWID_WLS,Pfizer/BioNTech,2022/9/20
OWID_WLS,Moderna,2022/9/21
OWID_WLS,Oxford/AstraZeneca,2022/9/21
OWID_WLS,Pfizer/BioNTech,2022/9/21
OWID_WLS,Moderna,2022/9/22
OWID_WLS,Oxford/AstraZeneca,2022/9/22
OWID_WLS,Pfizer/BioNTech,2022/9/22
OWID_WLS,Moderna,2022/9/23
OWID_WLS,Oxford/AstraZeneca,2022/9/23
OWID_WLS,Pfizer/BioNTech,2022/9/23
OWID_WLS,Moderna,2022/9/24
OWID_WLS,Oxford/AstraZeneca,2022/9/24
OWID_WLS,Pfizer/BioNTech,2022/9/24
OWID_WLS,Moderna,2022/9/25
OWID_WLS,Oxford/AstraZeneca,2022/9/25
OWID_WLS,Pfizer/BioNTech,2022/9/25
OWID_WLS,Moderna,2022/9/26
OWID_WLS,Oxford/AstraZeneca,2022/9/26
OWID_WLS,Pfizer/BioNTech,2022/9/26
OWID_WLS,Moderna,2022/9/27
OWID_WLS,Oxford/AstraZeneca,2022/9/27
OWID_WLS,Pfizer/BioNTech,2022/9/27
OWID_WLS,Moderna,2022/9/28
OWID_WLS,Oxford/AstraZeneca,2022/9/28
OWID_WLS,Pfizer/BioNTech,2022/9/28
OWID_WLS,Moderna,2022/9/29
OWID_WLS,Oxford/AstraZeneca,2022/9/29
OWID_WLS,Pfizer/BioNTech,2022/9/29
OWID_WLS,Moderna,2022/9/30
OWID_WLS,Oxford/AstraZeneca,2022/9/30
OWID_WLS,Pfizer/BioNTech,2022/9/30
OWID_WLS,Moderna,2022/10/1
OWID_WLS,Oxford/AstraZeneca,2022/10/1
OWID_WLS,Pfizer/BioNTech,2022/10/1
OWID_WLS,Moderna,2022/10/2
OWID_WLS,Oxford/AstraZeneca,2022/10/2
OWID_WLS,Pfizer/BioNTech,2022/10/2
OWID_WLS,Moderna,2022/10/3
OWID_WLS,Oxford/AstraZeneca,2022/10/3
OWID_WLS,Pfizer/BioNTech,2022/10/3
OWID_WLS,Moderna,2022/10/4
OWID_WLS,Oxford/AstraZeneca,2022/10/4
OWID_WLS,Pfizer/BioNTech,2022/10/4
OWID_WLS,Moderna,2022/10/5
OWID_WLS,Oxford/AstraZeneca,2022/10/5
OWID_WLS,Pfizer/BioNTech,2022/10/5
OWID_WLS,Moderna,2022/10/6
OWID_WLS,Oxford/AstraZeneca,2022/10/6
OWID_WLS,Pfizer/BioNTech,2022/10/6
OWID_WLS,Moderna,2022/10/7
OWID_WLS,Oxford/AstraZeneca,2022/10/7
OWID_WLS,Pfizer/BioNTech,2022/10/7
OWID_WLS,Moderna,2022/10/8
OWID_WLS,Oxford/AstraZeneca,2022/10/8
OWID_WLS,Pfizer/BioNTech,2022/10/8
OWID_WLS,Moderna,2022/10/9
OWID_WLS,Oxford/AstraZeneca,2022/10/9
OWID_WLS,Pfizer/BioNTech,2022/10/9
OWID_WLS,Moderna,2022/10/10
OWID_WLS,Oxford/AstraZeneca,2022/10/10
OWID_WLS,Pfizer/BioNTech,2022/10/10
OWID_WLS,Moderna,2022/10/11
OWID_WLS,Oxford/AstraZeneca,2022/10/11
OWID_WLS,Pfizer/BioNTech,2022/10/11
OWID_WLS,Moderna,2022/10/12
OWID_WLS,Oxford/AstraZeneca,2022/10/12
OWID_WLS,Pfizer/BioNTech,2022/10/12
OWID_WLS,Moderna,2022/10/13
OWID_WLS,Oxford/AstraZeneca,2022/10/13
OWID_WLS,Pfizer/BioNTech,2022/10/13
OWID_WLS,Moderna,2022/10/14
OWID_WLS,Oxford/AstraZeneca,2022/10/14
OWID_WLS,Pfizer/BioNTech,2022/10/14
OWID_WLS,Moderna,2022/10/15
OWID_WLS,Oxford/AstraZeneca,2022/10/15
OWID_WLS,Pfizer/BioNTech,2022/10/15
OWID_WLS,Moderna,2022/10/16
OWID_WLS,Oxford/AstraZeneca,2022/10/16
OWID_WLS,Pfizer/BioNTech,2022/10/16
OWID_WLS,Moderna,2022/10/17
OWID_WLS,Oxford/AstraZeneca,2022/10/17
OWID_WLS,Pfizer/BioNTech,2022/10/17
OWID_WLS,Moderna,2022/10/18
OWID_WLS,Oxford/AstraZeneca,2022/10/18
OWID_WLS,Pfizer/BioNTech,2022/10/18
OWID_WLS,Moderna,2022/10/19
OWID_WLS,Oxford/AstraZeneca,2022/10/19
OWID_WLS,Pfizer/BioNTech,2022/10/19
OWID_WLS,Moderna,2022/10/20
OWID_WLS,Oxford/AstraZeneca,2022/10/20
OWID_WLS,Pfizer/BioNTech,2022/10/20
OWID_WLS,Moderna,2022/10/21
OWID_WLS,Oxford/AstraZeneca,2022/10/21
OWID_WLS,Pfizer/BioNTech,2022/10/21
OWID_WLS,Moderna,2022/10/22
OWID_WLS,Oxford/AstraZeneca,2022/10/22
OWID_WLS,Pfizer/BioNTech,2022/10/22
OWID_WLS,Moderna,2022/10/23
OWID_WLS,Oxford/AstraZeneca,2022/10/23
OWID_WLS,Pfizer/BioNTech,2022/10/23
OWID_WLS,Moderna,2022/10/24
OWID_WLS,Oxford/AstraZeneca,2022/10/24
OWID_WLS,Pfizer/BioNTech,2022/10/24
OWID_WLS,Moderna,2022/10/25
OWID_WLS,Oxford/AstraZeneca,2022/10/25
OWID_WLS,Pfizer/BioNTech,2022/10/25
OWID_WLS,Moderna,2022/10/26
OWID_WLS,Oxford/AstraZeneca,2022/10/26
OWID_WLS,Pfizer/BioNTech,2022/10/26
OWID_WLS,Moderna,2022/10/27
OWID_WLS,Oxford/AstraZeneca,2022/10/27
OWID_WLS,Pfizer/BioNTech,2022/10/27
OWID_WLS,Moderna,2022/10/28
OWID_WLS,Oxford/AstraZeneca,2022/10/28
OWID_WLS,Pfizer/BioNTech,2022/10/28
OWID_WLS,Moderna,2022/10/29
OWID_WLS,Oxford/AstraZeneca,2022/10/29
OWID_WLS,Pfizer/BioNTech,2022/10/29
OWID_WLS,Moderna,2022/10/30
OWID_WLS,Oxford/AstraZeneca,2022/10/30
OWID_WLS,Pfizer/BioNTech,2022/10/30
OWID_WLS,Moderna,2022/10/31
OWID_WLS,Oxford/AstraZeneca,2022/10/31
OWID_WLS,Pfizer/BioNTech,2022/10/31
OWID_WLS,Moderna,2022/11/1
OWID_WLS,Oxford/AstraZeneca,2022/11/1
OWID_WLS,Pfizer/BioNTech,2022/11/1
OWID_WLS,Moderna,2022/11/2
OWID_WLS,Oxford/AstraZeneca,2022/11/2
OWID_WLS,Pfizer/BioNTech,2022/11/2
OWID_WLS,Moderna,2022/11/3
OWID_WLS,Oxford/AstraZeneca,2022/11/3
OWID_WLS,Pfizer/BioNTech,2022/11/3
OWID_WLS,Moderna,2022/11/4
OWID_WLS,Oxford/AstraZeneca,2022/11/4
OWID_WLS,Pfizer/BioNTech,2022/11/4
OWID_WLS,Moderna,2022/11/5
OWID_WLS,Oxford/AstraZeneca,2022/11/5
OWID_WLS,Pfizer/BioNTech,2022/11/5
OWID_WLS,Moderna,2022/11/6
OWID_WLS,Oxford/AstraZeneca,2022/11/6
OWID_WLS,Pfizer/BioNTech,2022/11/6
OWID_WLS,Moderna,2022/11/7
OWID_WLS,Oxford/AstraZeneca,2022/11/7
OWID_WLS,Pfizer/BioNTech,2022/11/7
OWID_WLS,Moderna,2022/11/8
OWID_WLS,Oxford/AstraZeneca,2022/11/8
OWID_WLS,Pfizer/BioNTech,2022/11/8
OWID_WLS,Moderna,2022/11/9
OWID_WLS,Oxford/AstraZeneca,2022/11/9
OWID_WLS,Pfizer/BioNTech,2022/11/9
OWID_WLS,Moderna,2022/11/10
OWID_WLS,Oxford/AstraZeneca,2022/11/10
OWID_WLS,Pfizer/BioNTech,2022/11/10
OWID_WLS,Moderna,2022/11/11
OWID_WLS,Oxford/AstraZeneca,2022/11/11
OWID_WLS,Pfizer/BioNTech,2022/11/11
OWID_WLS,Moderna,2022/11/12
OWID_WLS,Oxford/AstraZeneca,2022/11/12
OWID_WLS,Pfizer/BioNTech,2022/11/12
